LAT,LON,UTCTIMESOD,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
-68.097786,99.447010,12449.8953,2248.26,2221.3404,2019111501007,433.04,2681.30,1
-68.097918,99.447082,12450.0080,2247.51,2221.4364,2019111501007,433.04,2680.54,1
-68.098050,99.447154,12450.1207,2247.49,2221.5447,2019111501007,433.04,2680.53,1
-68.098181,99.447226,12450.2333,2247.49,2221.6660,2019111501007,433.04,2680.53,1
-68.098313,99.447298,12450.3460,2247.49,2221.7974,2019111501007,433.04,2680.53,1
-68.098445,99.447370,12450.4587,2247.51,2221.9422,2019111501007,433.04,2680.54,1
-68.098577,99.447442,12450.5714,2248.27,2222.0986,2019111501007,433.04,2681.31,1
-68.098708,99.447514,12450.6841,2251.40,2222.2623,2019111501007,433.04,2684.43,1
-68.098840,99.447586,12450.7968,2252.17,2222.4291,2019111501007,433.04,2685.21,1
-68.098972,99.447658,12450.9094,2252.20,2222.5905,2019111501007,433.04,2685.24,1
-68.099104,99.447729,12451.0221,2252.97,2222.7460,2019111501007,433.04,2686.01,1
-68.099235,99.447801,12451.1348,2256.08,2222.8960,2019111501007,433.04,2689.12,1
-68.099367,99.447873,12451.2475,2256.86,2223.0449,2019111501007,433.04,2689.89,1
-68.099499,99.447945,12451.3602,2256.88,2223.1951,2019111501007,433.04,2689.91,1
-68.099631,99.448016,12451.4728,2256.88,2223.3495,2019111501007,433.04,2689.91,1
-68.099762,99.448088,12451.5855,2256.88,2223.5100,2019111501007,433.04,2689.91,1
-68.099894,99.448160,12451.6982,2256.88,2223.6852,2019111501007,433.04,2689.91,1
-68.100026,99.448231,12451.8109,2256.88,2223.8730,2019111501007,433.04,2689.91,1
-68.100158,99.448303,12451.9236,2256.90,2224.0722,2019111501007,433.04,2689.93,1
-68.100289,99.448374,12452.0363,2257.69,2224.2815,2019111501007,433.04,2690.72,1
-68.100421,99.448445,12452.1490,2260.76,2224.4964,2019111501007,433.04,2693.79,1
-68.100553,99.448517,12452.2617,2261.55,2224.7174,2019111501007,433.04,2694.59,1
-68.100685,99.448588,12452.3744,2261.57,2224.9411,2019111501007,433.04,2694.61,1
-68.100816,99.448659,12452.4870,2261.59,2225.1667,2019111501007,433.04,2694.63,1
-68.100948,99.448730,12452.5997,2262.37,2225.3912,2019111501007,433.04,2695.40,1
-68.101080,99.448801,12452.7124,2264.61,2225.6157,2019111501007,433.04,2697.65,1
-68.101212,99.448871,12452.8251,2262.37,2225.8386,2019111501007,433.04,2695.40,1
-68.101344,99.448942,12452.9378,2261.59,2226.0616,2019111501007,433.04,2694.63,1
-68.101475,99.449013,12453.0504,2261.55,2226.2835,2019111501007,433.04,2694.58,1
-68.101607,99.449083,12453.1631,2260.74,2226.5074,2019111501007,433.04,2693.77,1
-68.101739,99.449153,12453.2758,2257.71,2226.7373,2019111501007,433.04,2690.75,1
-68.101871,99.449223,12453.3884,2256.90,2226.9705,2019111501007,433.04,2689.94,1
-68.102003,99.449293,12453.5011,2256.88,2227.2048,2019111501007,433.04,2689.91,1
-68.102135,99.449363,12453.6137,2256.88,2227.4378,2019111501007,433.04,2689.91,1
-68.102266,99.449433,12453.7264,2256.88,2227.6785,2019111501007,433.04,2689.91,1
-68.102398,99.449502,12453.8390,2256.85,2227.9261,2019111501007,433.04,2689.88,1
-68.102530,99.449571,12453.9517,2256.03,2228.1805,2019111501007,433.04,2689.06,1
-68.102662,99.449641,12454.0643,2253.04,2228.4373,2019111501007,433.04,2686.07,1
-68.102794,99.449710,12454.1770,2252.22,2228.6908,2019111501007,433.04,2685.25,1
-68.102926,99.449778,12454.2896,2252.19,2228.9472,2019111501007,433.04,2685.22,1
-68.103058,99.449847,12454.4022,2252.19,2229.2027,2019111501007,433.04,2685.22,1
-68.103190,99.449916,12454.5149,2252.19,2229.4646,2019111501007,433.04,2685.22,1
-68.103322,99.449984,12454.6275,2252.16,2229.7270,2019111501007,433.04,2685.19,1
-68.103454,99.450052,12454.7401,2251.29,2229.9909,2019111501007,433.04,2684.33,1
-68.103586,99.450121,12454.8527,2247.49,2230.2543,2019111501007,433.04,2680.53,1
-68.103718,99.450189,12454.9653,2243.70,2230.5157,2019111501007,433.04,2676.73,1
-68.103850,99.450257,12455.0779,2242.83,2230.7766,2019111501007,433.04,2675.86,1
-68.103982,99.450325,12455.1905,2242.80,2231.0401,2019111501007,433.04,2675.83,1
-68.104114,99.450392,12455.3031,2242.80,2231.3055,2019111501007,433.04,2675.83,1
-68.104246,99.450460,12455.4156,2242.80,2231.5644,2019111501007,433.04,2675.83,1
-68.104378,99.450527,12455.5282,2242.83,2231.8196,2019111501007,433.04,2675.87,1
-68.104510,99.450595,12455.6408,2243.69,2232.0729,2019111501007,433.04,2676.72,1
-68.104642,99.450662,12455.7533,2246.61,2232.3269,2019111501007,433.04,2679.64,1
-68.104774,99.450729,12455.8658,2247.46,2232.5782,2019111501007,433.04,2680.49,1
-68.104906,99.450796,12455.9784,2247.49,2232.8301,2019111501007,433.04,2680.53,1
-68.105038,99.450863,12456.0909,2247.49,2233.0839,2019111501007,433.04,2680.53,1
-68.105170,99.450930,12456.2034,2247.49,2233.3449,2019111501007,433.04,2680.53,1
-68.105302,99.450997,12456.3159,2247.49,2233.6148,2019111501007,433.04,2680.53,1
-68.105434,99.451064,12456.4285,2247.75,2233.8936,2019111501007,432.58,2680.33,1
-68.105567,99.451131,12456.5410,2249.03,2234.1801,2019111501007,430.24,2679.27,1
-68.105699,99.451198,12456.6535,2249.83,2234.4767,2019111501007,427.29,2677.11,1
-68.105831,99.451264,12456.7660,2248.12,2234.7753,2019111501007,425.19,2673.31,1
-68.105963,99.451331,12456.8786,2247.52,2235.0762,2019111501007,424.72,2672.24,1
-68.106095,99.451397,12456.9911,2247.49,2235.3811,2019111501007,424.70,2672.19,1
-68.106227,99.451463,12457.1036,2247.49,2235.6901,2019111501007,424.70,2672.19,1
-68.106359,99.451529,12457.2161,2247.46,2236.0076,2019111501007,424.76,2672.22,1
-68.106491,99.451595,12457.3286,2247.03,2236.3306,2019111501007,425.51,2672.55,1
-68.106624,99.451661,12457.4411,2245.56,2236.6657,2019111501007,428.13,2673.69,1
-68.106756,99.451726,12457.5537,2243.87,2237.0105,2019111501007,431.05,2674.93,1
-68.106888,99.451792,12457.6662,2242.08,2237.3631,2019111501007,432.68,2674.76,1
-68.107020,99.451857,12457.7787,2239.04,2237.7200,2019111501007,433.02,2672.07,1
-68.107152,99.451922,12457.8912,2238.15,2238.0787,2019111501007,433.04,2671.19,1
-68.107284,99.451987,12458.0037,2238.11,2238.4401,2019111501007,433.04,2671.14,1
-68.107417,99.452052,12458.1162,2238.11,2238.8074,2019111501007,433.04,2671.14,1
-68.107549,99.452117,12458.2287,2238.15,2239.1814,2019111501007,433.04,2671.19,1
-68.107681,99.452182,12458.3412,2239.05,2239.5646,2019111501007,433.04,2672.09,1
-68.107813,99.452246,12458.4537,2241.86,2239.9576,2019111501007,433.04,2674.89,1
-68.107945,99.452311,12458.5662,2242.75,2240.3601,2019111501007,433.04,2675.79,1
-68.108078,99.452375,12458.6787,2242.80,2240.7659,2019111501007,433.04,2675.83,1
-68.108210,99.452439,12458.7912,2242.80,2241.1703,2019111501007,433.04,2675.83,1
-68.108342,99.452503,12458.9037,2242.80,2241.5728,2019111501007,433.04,2675.83,1
-68.108474,99.452567,12459.0161,2242.80,2241.9729,2019111501007,433.04,2675.83,1
-68.108607,99.452630,12459.1286,2242.85,2242.3752,2019111501007,433.04,2675.88,1
-68.108739,99.452694,12459.2411,2243.76,2242.7826,2019111501007,433.04,2676.80,1
-68.108871,99.452757,12459.3536,2246.53,2243.1957,2019111501007,433.04,2679.56,1
-68.109004,99.452821,12459.4661,2247.44,2243.6131,2019111501007,433.04,2680.48,1
-68.109136,99.452884,12459.5786,2247.49,2244.0381,2019111501007,433.04,2680.53,1
-68.109268,99.452947,12459.6910,2247.49,2244.4695,2019111501007,433.04,2680.53,1
-68.109400,99.453010,12459.8035,2247.49,2244.9062,2019111501007,433.04,2680.53,1
-68.109533,99.453073,12459.9160,2247.49,2245.3410,2019111501007,433.04,2680.53,1
-68.109665,99.453136,12460.0285,2247.49,2245.7703,2019111501007,433.04,2680.53,1
-68.109797,99.453199,12460.1410,2247.49,2246.1946,2019111501007,433.04,2680.53,1
-68.109930,99.453261,12460.2534,2247.49,2246.6131,2019111501007,433.04,2680.53,1
-68.110062,99.453324,12460.3659,2247.55,2247.0300,2019111501007,433.04,2680.58,1
-68.110194,99.453386,12460.4784,2248.49,2247.4462,2019111501007,433.04,2681.52,1
-68.110327,99.453448,12460.5908,2251.18,2247.8652,2019111501007,433.04,2684.22,1
-68.110459,99.453510,12460.7033,2252.13,2248.2849,2019111501007,433.04,2685.17,1
-68.110592,99.453572,12460.8157,2252.19,2248.7121,2019111501007,433.04,2685.22,1
-68.110724,99.453634,12460.9282,2252.19,2249.1462,2019111501007,433.04,2685.22,1
-68.110856,99.453695,12461.0406,2252.19,2249.5825,2019111501007,433.04,2685.22,1
-68.110989,99.453756,12461.1530,2252.19,2250.0147,2019111501007,433.04,2685.22,1
-68.111121,99.453817,12461.2655,2252.19,2250.4442,2019111501007,433.04,2685.22,1
-68.111254,99.453878,12461.3779,2252.25,2250.8719,2019111501007,433.04,2685.28,1
-68.111386,99.453939,12461.4903,2253.20,2251.2987,2019111501007,433.04,2686.24,1
-68.111519,99.453999,12461.6027,2255.91,2251.7261,2019111501007,433.04,2688.95,1
-68.111651,99.454060,12461.7151,2257.90,2252.1547,2019111501007,433.04,2690.94,1
-68.111784,99.454120,12461.8275,2261.57,2252.5842,2019111501007,433.04,2694.61,1
-68.111916,99.454180,12461.9399,2265.17,2253.0136,2019111501007,433.04,2698.20,1
-68.112049,99.454240,12462.0523,2266.19,2253.4389,2019111501007,433.04,2699.23,1
-68.112181,99.454300,12462.1647,2266.26,2253.8607,2019111501007,433.04,2699.29,1
-68.112314,99.454360,12462.2771,2266.26,2254.2771,2019111501007,433.04,2699.29,1
-68.112446,99.454420,12462.3895,2266.33,2254.6916,2019111501007,433.04,2699.36,1
-68.112579,99.454479,12462.5018,2267.30,2255.0988,2019111501007,433.04,2700.34,1
-68.112711,99.454538,12462.6142,2269.90,2255.4994,2019111501007,433.04,2702.94,1
-68.112844,99.454598,12462.7265,2270.88,2255.8937,2019111501007,433.04,2703.92,1
-68.112976,99.454657,12462.8389,2270.95,2256.2870,2019111501007,433.04,2703.99,1
-68.113109,99.454716,12462.9512,2270.95,2256.6836,2019111501007,433.04,2703.99,1
-68.113242,99.454774,12463.0635,2270.87,2257.0823,2019111501007,433.19,2704.06,1
-68.113374,99.454833,12463.1759,2270.34,2257.4819,2019111501007,434.26,2704.60,1
-68.113507,99.454891,12463.2882,2269.92,2257.8759,2019111501007,436.89,2706.81,1
-68.113639,99.454950,12463.4005,2271.90,2258.2675,2019111501007,439.67,2711.58,1
-68.113772,99.455008,12463.5128,2274.68,2258.6482,2019111501007,441.05,2715.73,1
-68.113905,99.455066,12463.6251,2275.59,2259.0232,2019111501007,441.34,2716.92,1
-68.114037,99.455125,12463.7374,2275.65,2259.3950,2019111501007,441.35,2717.00,1
-68.114170,99.455183,12463.8496,2275.65,2259.7680,2019111501007,441.35,2717.00,1
-68.114303,99.455241,12463.9619,2275.65,2260.1415,2019111501007,441.35,2717.00,1
-68.114435,99.455299,12464.0742,2275.65,2260.5157,2019111501007,441.35,2717.00,1
-68.114568,99.455357,12464.1865,2275.73,2260.8912,2019111501007,441.35,2717.08,1
-68.114700,99.455415,12464.2987,2276.73,2261.2668,2019111501007,441.35,2718.09,1
-68.114833,99.455472,12464.4110,2279.26,2261.6429,2019111501007,441.35,2720.61,1
-68.114966,99.455530,12464.5232,2280.26,2262.0209,2019111501007,441.35,2721.61,1
-68.115098,99.455588,12464.6354,2280.34,2262.3939,2019111501007,441.35,2721.69,1
-68.115231,99.455645,12464.7477,2280.34,2262.7714,2019111501007,441.35,2721.69,1
-68.115364,99.455703,12464.8599,2280.42,2263.1445,2019111501007,441.35,2721.78,1
-68.115496,99.455760,12464.9721,2281.44,2263.5161,2019111501007,441.35,2722.79,1
-68.115629,99.455818,12465.0843,2284.02,2263.8857,2019111501007,441.35,2725.37,1
-68.115762,99.455875,12465.1965,2286.05,2264.2533,2019111501007,441.35,2727.40,1
-68.115894,99.455932,12465.3087,2288.62,2264.6209,2019111501007,441.35,2729.98,1
-68.116027,99.455990,12465.4208,2289.64,2264.9803,2019111501007,441.35,2731.00,1
-68.116160,99.456047,12465.5330,2289.73,2265.3332,2019111501007,441.35,2731.08,1
-68.116293,99.456104,12465.6452,2289.73,2265.6751,2019111501007,441.35,2731.08,1
-68.116425,99.456161,12465.7573,2289.73,2266.0090,2019111501007,441.35,2731.08,1
-68.116558,99.456218,12465.8695,2289.64,2266.3371,2019111501007,441.35,2730.99,1
-68.116691,99.456275,12465.9816,2288.61,2266.6588,2019111501007,441.35,2729.97,1
-68.116823,99.456332,12466.0937,2286.14,2266.9775,2019111501007,441.35,2727.50,1
-68.116956,99.456389,12466.2058,2285.12,2267.2948,2019111501007,441.35,2726.48,1
-68.117089,99.456446,12466.3179,2285.12,2267.6121,2019111501007,441.35,2726.48,1
-68.117222,99.456503,12466.4301,2286.33,2267.9322,2019111501007,441.35,2727.69,1
-68.117354,99.456560,12466.5422,2290.85,2268.2549,2019111501007,441.35,2732.20,1
-68.117487,99.456617,12466.6543,2296.78,2268.5811,2019111501007,441.35,2738.13,1
-68.117620,99.456674,12466.7663,2298.93,2268.9106,2019111501007,441.35,2740.28,1
-68.117752,99.456730,12466.8784,2299.11,2269.2447,2019111501007,441.35,2740.47,1
-68.117885,99.456787,12466.9905,2299.11,2269.5781,2019111501007,441.35,2740.47,1
-68.118018,99.456843,12467.1026,2299.11,2269.9119,2019111501007,441.35,2740.47,1
-68.118151,99.456899,12467.2147,2299.11,2270.2458,2019111501007,441.35,2740.47,1
-68.118283,99.456955,12467.3267,2299.21,2270.5805,2019111501007,441.35,2740.56,1
-68.118416,99.457011,12467.4388,2300.34,2270.9197,2019111501007,441.35,2741.70,1
-68.118549,99.457068,12467.5508,2303.80,2271.2583,2019111501007,441.35,2745.15,1
-68.118682,99.457123,12467.6629,2307.26,2271.5965,2019111501007,441.35,2748.61,1
-68.118815,99.457179,12467.7749,2308.40,2271.9314,2019111501007,441.35,2749.75,1
-68.118947,99.457235,12467.8869,2308.40,2272.2619,2019111501007,441.35,2749.75,1
-68.119080,99.457291,12467.9989,2307.35,2272.5874,2019111501007,441.35,2748.71,1
-68.119213,99.457347,12468.1110,2304.94,2272.9100,2019111501007,441.35,2746.30,1
-68.119346,99.457402,12468.2230,2303.90,2273.2275,2019111501007,441.35,2745.25,1
-68.119478,99.457458,12468.3350,2303.80,2273.5427,2019111501007,441.35,2745.15,1
-68.119611,99.457513,12468.4470,2303.90,2273.8594,2019111501007,441.35,2745.26,1
-68.119744,99.457569,12468.5590,2304.85,2274.1757,2019111501007,441.35,2746.21,1
-68.119877,99.457624,12468.6710,2306.19,2274.4899,2019111501007,441.35,2747.55,1
-68.120010,99.457679,12468.7829,2304.86,2274.7971,2019111501007,441.35,2746.21,1
-68.120143,99.457735,12468.8949,2303.81,2275.1076,2019111501007,441.52,2745.33,1
-68.120275,99.457790,12469.0069,2303.09,2275.4229,2019111501007,442.61,2745.70,1
-68.120408,99.457845,12469.1188,2301.66,2275.7462,2019111501007,445.16,2746.81,1
-68.120541,99.457900,12469.2308,2300.22,2276.0771,2019111501007,447.90,2748.11,1
-68.120674,99.457955,12469.3427,2300.47,2276.4088,2019111501007,449.32,2749.79,1
-68.120807,99.458010,12469.4547,2302.65,2276.7319,2019111501007,449.66,2752.31,1
-68.120939,99.458065,12469.5666,2303.80,2277.0480,2019111501007,449.69,2753.49,1
-68.121072,99.458120,12469.6785,2304.97,2277.3640,2019111501007,449.69,2754.65,1
-68.121205,99.458176,12469.7904,2307.32,2277.6843,2019111501007,449.69,2757.01,1
-68.121338,99.458231,12469.9023,2308.38,2278.0121,2019111501007,449.69,2758.07,1
-68.121471,99.458286,12470.0142,2308.49,2278.3465,2019111501007,449.69,2758.18,1
-68.121604,99.458341,12470.1261,2308.60,2278.6856,2019111501007,449.69,2758.29,1
-68.121736,99.458396,12470.2380,2309.77,2279.0251,2019111501007,449.69,2759.46,1
-68.121869,99.458451,12470.3498,2313.18,2279.3693,2019111501007,449.69,2762.87,1
-68.122002,99.458506,12470.4617,2316.58,2279.7130,2019111501007,449.69,2766.27,1
-68.122135,99.458561,12470.5736,2317.76,2280.0595,2019111501007,449.69,2767.45,1
-68.122268,99.458617,12470.6854,2317.87,2280.4010,2019111501007,449.69,2767.56,1
-68.122400,99.458672,12470.7973,2317.87,2280.7460,2019111501007,449.69,2767.56,1
-68.122533,99.458727,12470.9092,2317.87,2281.0880,2019111501007,449.69,2767.56,1
-68.122666,99.458783,12471.0210,2317.99,2281.4305,2019111501007,449.69,2767.67,1
-68.122799,99.458838,12471.1329,2319.06,2281.7696,2019111501007,449.69,2768.75,1
-68.122932,99.458894,12471.2448,2321.49,2282.1061,2019111501007,449.69,2771.18,1
-68.123064,99.458949,12471.3566,2323.64,2282.4446,2019111501007,449.69,2773.33,1
-68.123197,99.459004,12471.4685,2326.19,2282.7826,2019111501007,449.69,2775.87,1
-68.123330,99.459060,12471.5803,2328.34,2283.1196,2019111501007,449.69,2778.03,1
-68.123463,99.459115,12471.6922,2330.76,2283.4554,2019111501007,449.69,2780.45,1
-68.123596,99.459171,12471.8041,2331.83,2283.7879,2019111501007,449.69,2781.52,1
-68.123728,99.459226,12471.9159,2331.95,2284.1225,2019111501007,449.69,2781.64,1
-68.123861,99.459282,12472.0278,2331.95,2284.4597,2019111501007,449.69,2781.64,1
-68.123994,99.459338,12472.1396,2332.07,2284.7990,2019111501007,449.69,2781.76,1
-68.124127,99.459393,12472.2515,2333.15,2285.1332,2019111501007,449.69,2782.84,1
-68.124260,99.459449,12472.3633,2335.44,2285.4616,2019111501007,449.69,2785.13,1
-68.124392,99.459505,12472.4751,2336.52,2285.7752,2019111501007,449.69,2786.21,1
-68.124525,99.459561,12472.5869,2336.65,2286.0848,2019111501007,449.69,2786.33,1
-68.124658,99.459616,12472.6987,2336.65,2286.3861,2019111501007,449.69,2786.33,1
-68.124791,99.459672,12472.8105,2336.77,2286.6845,2019111501007,449.69,2786.46,1
-68.124924,99.459728,12472.9223,2337.85,2286.9793,2019111501007,449.69,2787.54,1
-68.125056,99.459783,12473.0341,2340.12,2287.2729,2019111501007,449.69,2789.81,1
-68.125189,99.459839,12473.1459,2341.21,2287.5662,2019111501007,449.69,2790.90,1
-68.125322,99.459895,12473.2576,2341.33,2287.8613,2019111501007,449.69,2791.02,1
-68.125455,99.459950,12473.3694,2341.33,2288.1598,2019111501007,449.69,2791.02,1
-68.125588,99.460006,12473.4812,2341.33,2288.4637,2019111501007,449.69,2791.02,1
-68.125720,99.460062,12473.5929,2341.33,2288.7735,2019111501007,449.69,2791.02,1
-68.125853,99.460118,12473.7047,2341.33,2289.0884,2019111501007,449.69,2791.02,1
-68.125986,99.460173,12473.8164,2341.33,2289.3972,2019111501007,449.69,2791.02,1
-68.126119,99.460229,12473.9282,2341.33,2289.6987,2019111501007,449.69,2791.02,1
-68.126252,99.460285,12474.0399,2341.33,2289.9927,2019111501007,449.69,2791.02,1
-68.126384,99.460341,12474.1516,2341.33,2290.2887,2019111501007,449.69,2791.02,1
-68.126517,99.460396,12474.2634,2341.33,2290.5902,2019111501007,449.69,2791.02,1
-68.126650,99.460452,12474.3751,2341.33,2290.9017,2019111501007,449.69,2791.02,1
-68.126783,99.460507,12474.4868,2341.08,2291.2199,2019111501007,450.14,2791.22,1
-68.126916,99.460563,12474.5986,2340.03,2291.5451,2019111501007,452.00,2792.03,1
-68.127048,99.460618,12474.7103,2338.59,2291.8762,2019111501007,454.79,2793.38,1
-68.127181,99.460673,12474.8220,2338.39,2292.2075,2019111501007,457.10,2795.49,1
-68.127314,99.460728,12474.9337,2340.15,2292.5387,2019111501007,457.93,2798.08,1
-68.127447,99.460783,12475.0454,2341.20,2292.8649,2019111501007,458.02,2799.22,1
-68.127580,99.460838,12475.1571,2341.33,2293.1901,2019111501007,458.02,2799.36,1
-68.127712,99.460893,12475.2688,2341.33,2293.5084,2019111501007,458.02,2799.36,1
-68.127845,99.460948,12475.3805,2341.33,2293.8223,2019111501007,458.02,2799.36,1
-68.127978,99.461003,12475.4922,2341.33,2294.1272,2019111501007,458.02,2799.36,1
-68.128111,99.461057,12475.6039,2341.20,2294.4268,2019111501007,458.02,2799.22,1
-68.128244,99.461112,12475.7156,2340.09,2294.7229,2019111501007,458.02,2798.11,1
-68.128377,99.461166,12475.8272,2337.88,2295.0149,2019111501007,458.02,2795.90,1
-68.128510,99.461220,12475.9389,2336.77,2295.3056,2019111501007,458.02,2794.80,1
-68.128643,99.461274,12476.0505,2336.64,2295.5938,2019111501007,458.02,2794.66,1
-68.128775,99.461328,12476.1622,2336.64,2295.8798,2019111501007,458.02,2794.66,1
-68.128908,99.461382,12476.2738,2336.64,2296.1656,2019111501007,458.02,2794.66,1
-68.129041,99.461435,12476.3854,2336.64,2296.4484,2019111501007,458.02,2794.66,1
-68.129174,99.461489,12476.4970,2336.64,2296.7261,2019111501007,458.02,2794.66,1
-68.129307,99.461543,12476.6087,2336.64,2296.9964,2019111501007,458.02,2794.66,1
-68.129440,99.461596,12476.7203,2336.64,2297.2638,2019111501007,458.02,2794.66,1
-68.129573,99.461649,12476.8319,2336.64,2297.5277,2019111501007,458.02,2794.66,1
-68.129706,99.461703,12476.9435,2336.64,2297.7904,2019111501007,458.02,2794.66,1
-68.129839,99.461756,12477.0550,2336.64,2298.0502,2019111501007,458.02,2794.66,1
-68.129972,99.461809,12477.1666,2336.78,2298.3092,2019111501007,458.02,2794.80,1
-68.130105,99.461863,12477.2782,2337.90,2298.5639,2019111501007,458.02,2795.92,1
-68.130238,99.461916,12477.3898,2340.07,2298.8130,2019111501007,458.02,2798.10,1
-68.130371,99.461969,12477.5013,2341.19,2299.0556,2019111501007,458.02,2799.21,1
-68.130504,99.462022,12477.6128,2341.32,2299.2876,2019111501007,458.05,2799.37,1
-68.130637,99.462075,12477.7244,2340.95,2299.5135,2019111501007,458.71,2799.66,1
-68.130770,99.462128,12477.8359,2339.69,2299.7302,2019111501007,460.94,2800.63,1
-68.130903,99.462181,12477.9474,2338.10,2299.9394,2019111501007,463.76,2801.86,1
-68.131035,99.462234,12478.0589,2337.03,2300.1414,2019111501007,465.66,2802.69,1
-68.131168,99.462287,12478.1704,2336.68,2300.3412,2019111501007,466.28,2802.96,1
-68.131301,99.462339,12478.2818,2336.65,2300.5436,2019111501007,466.34,2802.99,1
-68.131434,99.462392,12478.3933,2336.65,2300.7476,2019111501007,466.34,2802.99,1
-68.131567,99.462445,12478.5047,2336.86,2300.9541,2019111501007,466.22,2803.08,1
-68.131700,99.462498,12478.6161,2338.49,2301.1579,2019111501007,465.31,2803.80,1
-68.131833,99.462551,12478.7275,2342.12,2301.3586,2019111501007,462.96,2805.08,1
-68.131966,99.462604,12478.8389,2345.71,2301.5496,2019111501007,460.57,2806.28,1
-68.132099,99.462656,12478.9503,2348.09,2301.7352,2019111501007,460.42,2808.51,1
-68.132232,99.462709,12479.0616,2347.98,2301.9167,2019111501007,462.62,2810.60,1
-68.132365,99.462762,12479.1729,2346.71,2302.1015,2019111501007,465.12,2811.84,1
-68.132498,99.462815,12479.2842,2346.26,2302.2965,2019111501007,466.19,2812.45,1
-68.132631,99.462867,12479.3955,2347.30,2302.5047,2019111501007,466.34,2813.64,1
-68.132764,99.462920,12479.5068,2349.44,2302.7259,2019111501007,466.34,2815.79,1
-68.132897,99.462973,12479.6180,2350.56,2302.9623,2019111501007,466.34,2816.91,1
-68.133030,99.463026,12479.7293,2350.72,2303.2091,2019111501007,466.34,2817.06,1
-68.133163,99.463079,12479.8405,2350.72,2303.4651,2019111501007,466.34,2817.06,1
-68.133296,99.463131,12479.9517,2350.72,2303.7228,2019111501007,466.34,2817.06,1
-68.133429,99.463184,12480.0629,2350.87,2303.9871,2019111501007,466.34,2817.21,1
-68.133562,99.463237,12480.1741,2352.00,2304.2560,2019111501007,466.34,2818.34,1
-68.133695,99.463290,12480.2853,2354.13,2304.5340,2019111501007,466.34,2820.47,1
-68.133828,99.463343,12480.3964,2355.26,2304.8174,2019111501007,466.34,2821.60,1
-68.133961,99.463396,12480.5075,2355.57,2305.1137,2019111501007,466.34,2821.91,1
-68.134094,99.463449,12480.6186,2356.70,2305.4197,2019111501007,466.34,2823.04,1
-68.134227,99.463502,12480.7298,2358.82,2305.7427,2019111501007,466.34,2825.16,1
-68.134360,99.463555,12480.8408,2359.95,2306.0758,2019111501007,466.34,2826.29,1
-68.134493,99.463609,12480.9519,2360.11,2306.4228,2019111501007,466.34,2826.45,1
-68.134625,99.463662,12481.0630,2360.11,2306.7774,2019111501007,466.34,2826.45,1
-68.134758,99.463716,12481.1740,2360.11,2307.1383,2019111501007,466.34,2826.45,1
-68.134891,99.463769,12481.2850,2360.11,2307.5032,2019111501007,466.34,2826.45,1
-68.135024,99.463823,12481.3961,2360.11,2307.8684,2019111501007,466.34,2826.45,1
-68.135157,99.463877,12481.5070,2360.11,2308.2390,2019111501007,466.34,2826.45,1
-68.135290,99.463932,12481.6180,2360.11,2308.6133,2019111501007,466.34,2826.45,1
-68.135423,99.463986,12481.7290,2360.11,2308.9962,2019111501007,466.34,2826.45,1
-68.135556,99.464041,12481.8399,2360.11,2309.3872,2019111501007,466.34,2826.45,1
-68.135688,99.464096,12481.9508,2360.11,2309.7852,2019111501007,466.34,2826.45,1
-68.135821,99.464151,12482.0617,2360.11,2310.1909,2019111501007,466.34,2826.45,1
-68.135954,99.464206,12482.1726,2360.11,2310.6046,2019111501007,466.34,2826.45,1
-68.136087,99.464261,12482.2834,2360.27,2311.0298,2019111501007,466.34,2826.61,1
-68.136220,99.464317,12482.3943,2361.41,2311.4677,2019111501007,466.34,2827.75,1
-68.136352,99.464373,12482.5051,2363.49,2311.9157,2019111501007,466.34,2829.84,1
-68.136485,99.464429,12482.6159,2364.47,2312.3736,2019111501007,466.62,2831.09,1
-68.136618,99.464485,12482.7267,2363.90,2312.8406,2019111501007,467.93,2831.83,1
-68.136750,99.464542,12482.8375,2362.47,2313.3198,2019111501007,470.47,2832.94,1
-68.136883,99.464599,12482.9482,2361.01,2313.8126,2019111501007,473.07,2834.07,1
-68.137016,99.464656,12483.0590,2360.27,2314.3194,2019111501007,474.37,2834.64,1
-68.137148,99.464714,12483.1697,2360.11,2314.8385,2019111501007,474.65,2834.77,1
-68.137281,99.464772,12483.2804,2360.27,2315.3716,2019111501007,474.68,2834.95,1
-68.137414,99.464830,12483.3911,2361.58,2315.9151,2019111501007,474.68,2836.26,1
-68.137546,99.464888,12483.5018,2364.79,2316.4738,2019111501007,474.68,2839.46,1
-68.137679,99.464947,12483.6125,2368.16,2317.0472,2019111501007,474.68,2842.84,1
-68.137811,99.465006,12483.7231,2370.63,2317.6406,2019111501007,474.68,2845.30,1
-68.137944,99.465066,12483.8338,2372.85,2318.2508,2019111501007,474.68,2847.53,1
-68.138076,99.465125,12483.9444,2374.00,2318.8741,2019111501007,474.68,2848.68,1
-68.138209,99.465185,12484.0550,2374.18,2319.5083,2019111501007,474.68,2848.85,1
-68.138341,99.465246,12484.1656,2374.18,2320.1518,2019111501007,474.68,2848.85,1
-68.138473,99.465307,12484.2762,2374.36,2320.8049,2019111501007,474.68,2849.04,1
-68.138606,99.465368,12484.3868,2375.28,2321.4689,2019111501007,475.08,2850.36,1
